date,machine,Shaft Speed of Motor (RPM),point,BPFO (Y9),BPFI (Y10),FTF (Y11),BSF (Y12),Severity of bearing defect (Y13)
8/11/2025,P-2113B,2978,M1H,1,1,1,1,1
8/11/2025,P-2113B,2978,M1V,1,1,1,1,1
8/11/2025,P-2113B,2978,M1A,1,1,1,1,1
8/11/2025,P-2113B,2978,M2H,3,1,1,1,3
8/11/2025,P-2113B,2978,M2V,3,1,1,1,3
8/11/2025,P-2113B,2978,M2A,3,1,1,1,3
8/11/2025,P-2113B,2978,P1H,1,3,1,1,3
8/11/2025,P-2113B,2978,P1V,1,3,1,1,3
8/11/2025,P-2113B,2978,P1A,1,3,1,1,3
8/11/2025,P-2113B,2978,P2H,1,3,1,1,3
8/11/2025,P-2113B,2978,P2V,1,3,1,1,3
8/11/2025,P-2113B,2978,P2A,1,3,1,1,3
7/23/2025,P-2113B,2978,M1H,1,1,1,1,1
7/23/2025,P-2113B,2978,M1V,1,1,1,1,1
7/23/2025,P-2113B,2978,M1A,1,1,1,1,1
7/23/2025,P-2113B,2978,M2H,3,1,1,1,3
7/23/2025,P-2113B,2978,M2V,3,1,1,1,3
7/23/2025,P-2113B,2978,M2A,3,1,1,1,3
7/23/2025,P-2113B,2978,P1H,1,3,1,1,3
7/23/2025,P-2113B,2978,P1V,1,3,1,1,3
7/23/2025,P-2113B,2978,P1A,1,3,1,1,3
7/23/2025,P-2113B,2978,P2H,1,3,1,1,3
7/23/2025,P-2113B,2978,P2V,1,3,1,1,3
7/23/2025,P-2113B,2978,P2A,1,3,1,1,3
4/22/2025,P-2113B,2978,M1H,1,1,1,1,1
4/22/2025,P-2113B,2978,M1V,1,1,1,1,1
4/22/2025,P-2113B,2978,M1A,1,1,1,1,1
4/22/2025,P-2113B,2978,M2H,3,1,1,1,3
4/22/2025,P-2113B,2978,M2V,3,1,1,1,3
4/22/2025,P-2113B,2978,M2A,3,1,1,1,3
4/22/2025,P-2113B,2978,P1H,1,3,1,1,3
4/22/2025,P-2113B,2978,P1V,1,3,1,1,3
4/22/2025,P-2113B,2978,P1A,1,3,1,1,3
4/22/2025,P-2113B,2978,P2H,1,3,1,1,3
4/22/2025,P-2113B,2978,P2V,1,3,1,1,3
4/22/2025,P-2113B,2978,P2A,1,3,1,1,3
12/17/2024,P-2113B,2978,M1H,1,1,1,1,1
12/17/2024,P-2113B,2978,M1V,1,1,1,1,1
12/17/2024,P-2113B,2978,M1A,1,1,1,1,1
12/17/2024,P-2113B,2978,M2H,3,1,1,1,3
12/17/2024,P-2113B,2978,M2V,3,1,1,1,3
12/17/2024,P-2113B,2978,M2A,3,1,1,1,3
12/17/2024,P-2113B,2978,P1H,1,3,1,1,3
12/17/2024,P-2113B,2978,P1V,1,3,1,1,3
12/17/2024,P-2113B,2978,P1A,1,3,1,1,3
12/17/2024,P-2113B,2978,P2H,1,3,1,1,3
12/17/2024,P-2113B,2978,P2V,1,3,1,1,3
12/17/2024,P-2113B,2978,P2A,1,3,1,1,3
4/22/2025,P-2309B,2900,M1H,3,1,1,1,3
4/22/2025,P-2309B,2900,M1V,3,1,1,1,3
4/22/2025,P-2309B,2900,M1A,3,1,1,1,3
4/22/2025,P-2309B,2900,M2H,2,1,1,1,2
4/22/2025,P-2309B,2900,M2V,2,1,1,1,2
4/22/2025,P-2309B,2900,M2A,3,1,1,1,3
4/22/2025,P-2309B,2900,P1H,1,1,1,1,1
4/22/2025,P-2309B,2900,P1V,1,1,1,1,1
4/22/2025,P-2309B,2900,P1A,1,1,1,1,1
4/22/2025,P-2309B,2900,P2H,1,1,1,1,1
4/22/2025,P-2309B,2900,P2V,1,1,1,1,1
4/22/2025,P-2309B,2900,P2A,1,1,1,1,1
8/16/2024,P-2309B,2900,M1H,3,1,1,1,3
8/16/2024,P-2309B,2900,M1V,3,1,1,1,3
8/16/2024,P-2309B,2900,M1A,2,1,1,1,2
8/16/2024,P-2309B,2900,M2H,2,1,1,1,2
8/16/2024,P-2309B,2900,M2V,2,1,1,1,2
8/16/2024,P-2309B,2900,M2A,2,1,1,1,2
8/16/2024,P-2309B,2900,P1H,1,1,1,1,1
8/16/2024,P-2309B,2900,P1V,1,1,1,1,1
8/16/2024,P-2309B,2900,P1A,1,1,1,1,1
8/16/2024,P-2309B,2900,P2H,1,1,1,1,1
8/16/2024,P-2309B,2900,P2V,1,1,1,1,1
8/16/2024,P-2309B,2900,P2A,1,1,1,1,1
5/8/2025,P-2316A,1474,M1H,1,1,1,1,1
5/8/2025,P-2316A,1474,M1V,1,1,1,1,1
5/8/2025,P-2316A,1474,M2H,1,1,1,1,1
5/8/2025,P-2316A,1474,M2V,1,1,1,1,1
5/8/2025,P-2316A,1474,M2A,1,1,1,1,1
5/8/2025,P-2316A,1474,P1H,1,1,1,1,1
5/8/2025,P-2316A,1474,P1V,1,1,1,1,1
5/8/2025,P-2316A,1474,P1A,1,1,1,1,1
5/8/2025,P-2316A,1474,P2H,3,2,1,1,3
5/8/2025,P-2316A,1474,P2V,3,2,1,1,3
5/8/2025,P-2316A,1474,P2A,2,2,1,1,2
3/21/2025,P-2316A,1474,M1H,1,1,1,1,1
3/21/2025,P-2316A,1474,M1V,1,1,1,1,1
3/21/2025,P-2316A,1474,M2H,1,1,1,1,1
3/21/2025,P-2316A,1474,M2V,1,1,1,1,1
3/21/2025,P-2316A,1474,M2A,1,1,1,1,1
3/21/2025,P-2316A,1474,P1H,1,1,1,1,1
3/21/2025,P-2316A,1474,P1V,1,1,1,1,1
3/21/2025,P-2316A,1474,P1A,1,1,1,1,1
3/21/2025,P-2316A,1474,P2H,3,2,1,1,3
3/21/2025,P-2316A,1474,P2V,3,2,1,1,3
3/21/2025,P-2316A,1474,P2A,2,2,1,1,2
5/7/2025,P-2316B,1474,M1H,1,1,1,1,1
5/7/2025,P-2316B,1474,M1V,1,1,1,1,1
5/7/2025,P-2316B,1474,M2H,1,1,1,1,1
5/7/2025,P-2316B,1474,M2V,1,1,1,1,1
5/7/2025,P-2316B,1474,M2A,1,1,1,1,1
5/7/2025,P-2316B,1474,P1H,1,1,1,1,1
5/7/2025,P-2316B,1474,P1V,1,1,1,1,1
5/7/2025,P-2316B,1474,P1A,1,1,1,1,1
5/7/2025,P-2316B,1474,P2H,4,1,1,1,4
5/7/2025,P-2316B,1474,P2V,4,1,1,1,4
5/7/2025,P-2316B,1474,P2A,4,1,1,1,4
11/17/2025,P-2431A,1450,M1H,1,1,1,1,1
11/17/2025,P-2431A,1450,M1V,1,1,1,1,1
11/17/2025,P-2431A,1450,M1A,1,1,1,1,1
11/17/2025,P-2431A,1450,M2H,1,1,1,1,1
11/17/2025,P-2431A,1450,M2V,1,1,1,1,1
11/17/2025,P-2431A,1450,M2A,1,1,1,1,1
11/17/2025,P-2431A,1450,P1H,1,1,1,3,3
11/17/2025,P-2431A,1450,P1V,1,1,1,3,3
11/17/2025,P-2431A,1450,P1A,1,1,1,3,3
11/17/2025,P-2431A,1450,P2H,3,3,3,1,3
11/17/2025,P-2431A,1450,P2V,3,3,3,1,3
11/17/2025,P-2431A,1450,P2A,3,3,3,1,3
10/15/2025,P-2431A,1450,M1H,1,1,1,1,1
10/15/2025,P-2431A,1450,M1V,1,1,1,1,1
10/15/2025,P-2431A,1450,M1A,1,1,1,1,1
10/15/2025,P-2431A,1450,M2H,1,1,1,1,1
10/15/2025,P-2431A,1450,M2V,1,1,1,1,1
10/15/2025,P-2431A,1450,M2A,1,1,1,1,1
10/15/2025,P-2431A,1450,P1H,1,1,1,3,3
10/15/2025,P-2431A,1450,P1V,1,1,1,3,3
10/15/2025,P-2431A,1450,P1A,1,1,1,3,3
10/15/2025,P-2431A,1450,P2H,3,3,3,1,3
10/15/2025,P-2431A,1450,P2V,3,3,3,1,3
10/15/2025,P-2431A,1450,P2A,3,3,3,1,3
9/18/2025,P-2431A,1450,M1H,1,1,1,1,1
9/18/2025,P-2431A,1450,M1V,1,1,1,1,1
9/18/2025,P-2431A,1450,M1A,1,1,1,1,1
9/18/2025,P-2431A,1450,M2H,1,1,1,1,1
9/18/2025,P-2431A,1450,M2V,1,1,1,1,1
9/18/2025,P-2431A,1450,M2A,1,1,1,1,1
9/18/2025,P-2431A,1450,P1H,1,1,1,3,3
9/18/2025,P-2431A,1450,P1V,1,1,1,3,3
9/18/2025,P-2431A,1450,P1A,1,1,1,3,3
9/18/2025,P-2431A,1450,P2H,3,3,3,1,3
9/18/2025,P-2431A,1450,P2V,3,3,3,1,3
9/18/2025,P-2431A,1450,P2A,3,3,3,1,3
7/24/2025,P-2431A,1450,M1H,1,1,1,1,1
7/24/2025,P-2431A,1450,M1V,1,1,1,1,1
7/24/2025,P-2431A,1450,M1A,1,1,1,1,1
7/24/2025,P-2431A,1450,M2H,1,1,1,1,1
7/24/2025,P-2431A,1450,M2V,1,1,1,1,1
7/24/2025,P-2431A,1450,M2A,1,1,1,1,1
7/24/2025,P-2431A,1450,P1H,1,1,1,3,3
7/24/2025,P-2431A,1450,P1V,1,1,1,3,3
7/24/2025,P-2431A,1450,P1A,1,1,1,3,3
7/24/2025,P-2431A,1450,P2H,3,3,3,1,3
7/24/2025,P-2431A,1450,P2V,3,3,3,1,3
7/24/2025,P-2431A,1450,P2A,3,3,3,1,3
6/12/2025,P-2431A,1450,M1H,1,1,1,1,1
6/12/2025,P-2431A,1450,M1V,1,1,1,1,1
6/12/2025,P-2431A,1450,M1A,1,1,1,1,1
6/12/2025,P-2431A,1450,M2H,1,1,1,1,1
6/12/2025,P-2431A,1450,M2V,1,1,1,1,1
6/12/2025,P-2431A,1450,M2A,1,1,1,1,1
6/12/2025,P-2431A,1450,P1H,1,1,1,3,3
6/12/2025,P-2431A,1450,P1V,1,1,1,3,3
6/12/2025,P-2431A,1450,P1A,1,1,1,3,3
6/12/2025,P-2431A,1450,P2H,3,3,3,1,3
6/12/2025,P-2431A,1450,P2V,3,3,3,1,3
6/12/2025,P-2431A,1450,P2A,3,3,3,1,3
3/19/2025,P-2431A,1450,M1H,1,1,1,1,1
3/19/2025,P-2431A,1450,M1V,1,1,1,1,1
3/19/2025,P-2431A,1450,M2H,1,1,1,1,1
3/19/2025,P-2431A,1450,M2V,1,1,1,1,1
3/19/2025,P-2431A,1450,M2A,1,1,1,1,1
3/19/2025,P-2431A,1450,P1H,1,1,1,3,3
3/19/2025,P-2431A,1450,P2H,3,3,3,1,3
3/19/2025,P-2431A,1450,P2V,3,3,3,1,3
3/19/2025,P-2431A,1450,P2A,3,3,3,1,3
3/18/2025,P-2431A,1450,M1H,1,1,1,1,1
3/18/2025,P-2431A,1450,M1V,1,1,1,1,1
3/18/2025,P-2431A,1450,M2H,1,1,1,1,1
3/18/2025,P-2431A,1450,M2V,1,1,1,1,1
3/18/2025,P-2431A,1450,M2A,1,1,1,1,1
3/18/2025,P-2431A,1450,P1H,1,1,1,3,3
3/18/2025,P-2431A,1450,P1V,1,1,1,3,3
3/18/2025,P-2431A,1450,P1A,1,1,1,3,3
3/18/2025,P-2431A,1450,P2H,3,3,3,1,3
3/18/2025,P-2431A,1450,P2V,3,3,3,1,3
3/18/2025,P-2431A,1450,P2A,3,3,3,1,3
12/12/2025,AB-1903,1470,1V,1,1,1,1,1
12/12/2025,AB-1903,1470,1H,1,2,1,1,2
12/12/2025,AB-1903,1470,2A,1,1,1,1,1
12/12/2025,AB-1903,1470,2V,1,1,1,2,2
12/12/2025,AB-1903,1470,2H,1,2,1,2,2
12/12/2025,AB-1903,1470,3A,3,2,2,2,3
12/12/2025,AB-1903,1470,3V,3,2,2,2,3
12/12/2025,AB-1903,1470,3H,3,2,2,2,3
12/12/2025,AB-1903,1470,4A,3,2,2,2,3
12/12/2025,AB-1903,1470,4V,3,2,2,2,3
12/12/2025,AB-1903,1470,4H,3,2,2,2,3
12/2/2025,AB-1903,1470,1V,1,1,1,1,1
12/2/2025,AB-1903,1470,1H,1,2,1,1,2
12/2/2025,AB-1903,1470,2A,1,1,1,1,1
12/2/2025,AB-1903,1470,2V,2,2,2,2,2
12/2/2025,AB-1903,1470,2H,2,2,2,2,2
12/2/2025,AB-1903,1470,3A,3,1,1,1,3
12/2/2025,AB-1903,1470,3V,3,1,1,1,3
12/2/2025,AB-1903,1470,3H,3,1,1,2,3
12/2/2025,AB-1903,1470,4A,3,1,1,1,3
12/2/2025,AB-1903,1470,4V,3,1,1,2,3
12/2/2025,AB-1903,1470,4H,3,1,1,1,3
10/21/2025,AB-1903,1470,1V,1,1,1,1,1
10/21/2025,AB-1903,1470,1H,1,2,1,1,2
10/21/2025,AB-1903,1470,2A,1,1,1,1,1
10/21/2025,AB-1903,1470,2V,1,1,1,1,1
10/21/2025,AB-1903,1470,2H,1,1,1,1,1
10/21/2025,AB-1903,1470,3A,3,1,1,1,3
10/21/2025,AB-1903,1470,3V,3,1,1,2,3
10/21/2025,AB-1903,1470,3H,3,1,1,1,3
10/21/2025,AB-1903,1470,4A,3,1,1,2,3
10/21/2025,AB-1903,1470,4V,3,1,1,2,3
10/21/2025,AB-1903,1470,4H,3,1,1,1,3
8/8/2025,AB-1903,1470,1V,1,1,1,1,1
8/8/2025,AB-1903,1470,1H,1,2,1,1,2
8/8/2025,AB-1903,1470,2A,1,1,1,1,1
8/8/2025,AB-1903,1470,2V,1,1,1,1,1
8/8/2025,AB-1903,1470,2H,1,2,1,1,2
8/8/2025,AB-1903,1470,3A,3,1,1,1,3
8/8/2025,AB-1903,1470,3V,3,1,1,1,3
8/8/2025,AB-1903,1470,3H,2,1,1,1,2
8/8/2025,AB-1903,1470,4A,3,1,1,1,3
8/8/2025,AB-1903,1470,4V,3,1,1,1,3
8/8/2025,AB-1903,1470,4H,3,1,1,1,3
2/18/2019,P-1704R,2925,M1H,2,1,2,2,2
2/18/2019,P-1704R,2925,M1V,2,1,2,2,2
2/18/2019,P-1704R,2925,M2H,3,1,3,3,3
2/18/2019,P-1704R,2925,M2V,3,1,3,3,3
2/18/2019,P-1704R,2925,M2A,1,1,3,1,3
2/18/2019,P-1704R,2925,P1A,1,1,1,1,1
2/18/2019,P-1704R,2925,P1V,1,1,1,1,1
2/18/2019,P-1704R,2925,P1H,1,1,1,1,1
2/18/2019,P-1704R,2925,P2A,1,1,1,1,1
2/18/2019,P-1704R,2925,P2V,1,1,1,1,1
2/18/2019,P-1704R,2925,P2H,1,1,1,1,1
8/9/2023,2-G-7130A,2697,M1H,2,1,2,1,2
8/9/2023,2-G-7130A,2697,M1V,3,1,3,1,3
8/9/2023,2-G-7130A,2697,M2H,3,1,3,1,3
8/9/2023,2-G-7130A,2697,M2V,3,1,3,1,3
8/9/2023,2-G-7130A,2697,M2A,3,1,3,1,3
8/9/2023,2-G-7130A,2697,P3H,2,1,2,1,2
8/9/2023,2-G-7130A,2697,P3V,2,1,2,1,2
8/9/2023,2-G-7130A,2697,P4H,2,1,2,1,2
8/9/2023,2-G-7130A,2697,P4V,1,1,1,1,1
8/9/2023,2-G-7130A,2697,P4A,2,1,2,1,2
6/14/2023,2-G-7130A,2697,M1H,2,1,2,2,2
6/14/2023,2-G-7130A,2697,M1V,3,1,3,1,3
6/14/2023,2-G-7130A,2697,M2H,3,1,3,1,3
6/14/2023,2-G-7130A,2697,M2V,3,1,3,1,3
6/14/2023,2-G-7130A,2697,M2A,3,1,3,1,3
6/14/2023,2-G-7130A,2697,P3H,2,1,2,1,2
6/14/2023,2-G-7130A,2697,P3V,2,1,2,1,2
6/14/2023,2-G-7130A,2697,P4H,2,1,2,1,2
6/14/2023,2-G-7130A,2697,P4V,1,1,1,1,1
6/14/2023,2-G-7130A,2697,P4A,1,1,1,1,1
5/10/2023,2-G-7130A,2697,M1H,2,2,2,2,2
5/10/2023,2-G-7130A,2697,M1V,3,1,3,1,3
5/10/2023,2-G-7130A,2697,M2H,2,1,2,1,2
5/10/2023,2-G-7130A,2697,M2V,3,1,3,1,3
5/10/2023,2-G-7130A,2697,M2A,3,1,3,1,3
5/10/2023,2-G-7130A,2697,P3H,2,1,2,1,2
5/10/2023,2-G-7130A,2697,P3V,1,1,1,1,1
5/10/2023,2-G-7130A,2697,P4H,2,1,2,1,2
5/10/2023,2-G-7130A,2697,P4V,1,1,1,1,1
5/10/2023,2-G-7130A,2697,P4A,1,1,1,1,1
4/12/2023,2-G-7130A,2697,M1H,1,1,1,1,1
4/12/2023,2-G-7130A,2697,M1V,2,1,2,1,2
4/12/2023,2-G-7130A,2697,M2H,2,1,2,1,2
4/12/2023,2-G-7130A,2697,M2V,3,1,3,1,3
4/12/2023,2-G-7130A,2697,M2A,3,1,3,1,3
4/12/2023,2-G-7130A,2697,P3H,2,1,2,1,2
4/12/2023,2-G-7130A,2697,P3V,1,1,1,1,1
4/12/2023,2-G-7130A,2697,P4H,2,1,2,1,2
4/12/2023,2-G-7130A,2697,P4V,1,1,1,1,1
4/12/2023,2-G-7130A,2697,P4A,1,1,1,1,1
3/9/2023,2-G-7130A,2697,M1H,1,1,1,1,1
3/9/2023,2-G-7130A,2697,M1V,2,1,2,1,2
3/9/2023,2-G-7130A,2697,M2H,2,1,2,1,2
3/9/2023,2-G-7130A,2697,M2V,3,1,3,1,3
3/9/2023,2-G-7130A,2697,M2A,3,1,3,1,3
3/9/2023,2-G-7130A,2697,P3H,2,1,2,1,2
3/9/2023,2-G-7130A,2697,P3V,1,1,1,1,1
3/9/2023,2-G-7130A,2697,P4H,2,1,2,1,2
3/9/2023,2-G-7130A,2697,P4V,1,1,1,1,1
3/9/2023,2-G-7130A,2697,P4A,1,1,1,1,1
2/9/2023,2-G-7130A,2697,M1H,2,1,2,1,2
2/9/2023,2-G-7130A,2697,M1V,3,1,3,1,3
2/9/2023,2-G-7130A,2697,M2H,2,1,2,1,2
2/9/2023,2-G-7130A,2697,M2V,3,1,3,1,3
2/9/2023,2-G-7130A,2697,M2A,3,1,3,1,3
2/9/2023,2-G-7130A,2697,P3H,2,1,2,1,2
2/9/2023,2-G-7130A,2697,P3V,2,1,2,1,2
2/9/2023,2-G-7130A,2697,P4H,2,1,2,1,2
2/9/2023,2-G-7130A,2697,P4V,1,1,1,1,1
2/9/2023,2-G-7130A,2697,P4A,1,1,1,1,1
1/12/2023,2-G-7130A,2697,M1H,2,1,2,1,2
1/12/2023,2-G-7130A,2697,M1V,3,1,3,1,3
1/12/2023,2-G-7130A,2697,M2H,2,1,2,1,2
1/12/2023,2-G-7130A,2697,M2V,3,1,3,1,3
1/12/2023,2-G-7130A,2697,M2A,3,1,3,1,3
1/12/2023,2-G-7130A,2697,P3H,2,1,2,1,2
1/12/2023,2-G-7130A,2697,P3V,2,1,2,1,2
1/12/2023,2-G-7130A,2697,P4H,2,1,2,1,2
1/12/2023,2-G-7130A,2697,P4V,1,1,1,1,1
1/12/2023,2-G-7130A,2697,P4A,2,1,2,1,2
12/15/2022,2-G-7130A,2697,M1H,1,1,1,2,2
12/15/2022,2-G-7130A,2697,M1V,3,1,3,2,3
12/15/2022,2-G-7130A,2697,M2H,2,1,2,1,2
12/15/2022,2-G-7130A,2697,M2V,3,1,3,1,3
12/15/2022,2-G-7130A,2697,M2A,3,1,3,1,3
12/15/2022,2-G-7130A,2697,P3H,2,1,2,1,2
12/15/2022,2-G-7130A,2697,P3V,2,1,2,1,2
12/15/2022,2-G-7130A,2697,P4H,2,1,2,1,2
12/15/2022,2-G-7130A,2697,P4V,2,1,2,1,2
12/15/2022,2-G-7130A,2697,P4A,2,1,2,1,2
11/25/2022,2-G-7130A,2697,M1H,2,1,2,1,2
11/25/2022,2-G-7130A,2697,M1V,3,1,3,1,3
11/25/2022,2-G-7130A,2697,M2H,1,1,1,1,1
11/25/2022,2-G-7130A,2697,M2V,3,1,3,1,3
11/25/2022,2-G-7130A,2697,M2A,3,1,3,1,3
11/25/2022,2-G-7130A,2697,P3H,2,1,2,1,2
11/25/2022,2-G-7130A,2697,P3V,2,1,2,1,2
11/25/2022,2-G-7130A,2697,P4H,2,1,2,1,2
11/25/2022,2-G-7130A,2697,P4V,2,1,2,1,2
11/25/2022,2-G-7130A,2697,P4A,2,1,2,1,2
10/24/2023,AB-4202,2900,1V,1,1,1,1,1
10/24/2023,AB-4202,2900,1H,1,1,1,1,1
10/24/2023,AB-4202,2900,2A,1,1,1,1,1
10/24/2023,AB-4202,2900,2V,1,1,1,1,1
10/24/2023,AB-4202,2900,2H,1,1,1,1,1
10/24/2023,AB-4202,2900,3V,2,1,1,1,2
10/24/2023,AB-4202,2900,3H,1,1,1,3,3
10/24/2023,AB-4202,2900,4V,1,1,1,1,1
10/24/2023,AB-4202,2900,4H,3,1,1,1,3
10/19/2023,AB-4202,2900,1V,1,1,1,1,1
10/19/2023,AB-4202,2900,1H,1,1,1,1,1
10/19/2023,AB-4202,2900,2A,1,1,1,1,1
10/19/2023,AB-4202,2900,2V,1,1,1,1,1
10/19/2023,AB-4202,2900,2H,1,1,1,1,1
10/19/2023,AB-4202,2900,3V,3,1,1,3,3
10/19/2023,AB-4202,2900,3H,3,1,1,3,3
10/19/2023,AB-4202,2900,4V,1,1,1,1,1
10/19/2023,AB-4202,2900,4H,2,2,1,2,2
6/17/2025,P-1804A,2975,1V,1,1,1,1,1
6/17/2025,P-1804A,2975,1H,1,1,1,1,1
6/17/2025,P-1804A,2975,2A,1,1,1,1,1
6/17/2025,P-1804A,2975,2V,1,1,1,1,1
6/17/2025,P-1804A,2975,2H,1,1,1,1,1
6/17/2025,P-1804A,2975,3V,1,1,1,1,1
6/17/2025,P-1804A,2975,3H,1,1,1,1,1
6/17/2025,P-1804A,2975,4A,1,1,1,1,1
6/17/2025,P-1804A,2975,4V,1,1,1,1,1
6/17/2025,P-1804A,2975,4H,1,1,1,1,1
4/2/2025,P-1804A,2975,1V,1,1,1,1,1
4/2/2025,P-1804A,2975,1H,1,1,1,1,1
4/2/2025,P-1804A,2975,2A,1,1,1,1,1
4/2/2025,P-1804A,2975,2V,1,1,1,1,1
4/2/2025,P-1804A,2975,2H,1,1,1,1,1
4/2/2025,P-1804A,2975,3V,1,1,1,1,1
4/2/2025,P-1804A,2975,3H,1,1,1,1,1
4/2/2025,P-1804A,2975,4A,1,1,1,1,1
4/2/2025,P-1804A,2975,4V,1,1,1,1,1
4/2/2025,P-1804A,2975,4H,1,1,1,1,1
3/17/2025,P-1804A,2975,1V,1,1,1,1,1
3/17/2025,P-1804A,2975,1H,1,1,1,1,1
3/17/2025,P-1804A,2975,2A,1,1,1,1,1
3/17/2025,P-1804A,2975,2V,1,1,1,1,1
3/17/2025,P-1804A,2975,2H,1,1,1,1,1
3/17/2025,P-1804A,2975,3V,1,1,1,1,1
3/17/2025,P-1804A,2975,3H,1,1,1,1,1
3/17/2025,P-1804A,2975,4A,1,1,1,1,1
3/17/2025,P-1804A,2975,4V,1,1,1,1,1
3/17/2025,P-1804A,2975,4H,1,1,1,1,1
2/17/2025,P-1804A,2975,1V,1,1,1,1,1
2/17/2025,P-1804A,2975,1H,1,1,1,1,1
2/17/2025,P-1804A,2975,2A,1,1,1,1,1
2/17/2025,P-1804A,2975,2V,1,1,1,1,1
2/17/2025,P-1804A,2975,2H,1,1,1,1,1
2/17/2025,P-1804A,2975,3V,1,1,1,1,1
2/17/2025,P-1804A,2975,3H,1,1,1,1,1
2/17/2025,P-1804A,2975,4A,1,1,1,1,1
2/17/2025,P-1804A,2975,4V,1,1,1,1,1
2/17/2025,P-1804A,2975,4H,1,1,1,1,1
1/20/2025,P-1804A,2975,1V,1,1,1,1,1
1/20/2025,P-1804A,2975,1H,1,1,1,1,1
1/20/2025,P-1804A,2975,2A,1,1,1,1,1
1/20/2025,P-1804A,2975,2V,1,1,1,1,1
1/20/2025,P-1804A,2975,2H,1,1,1,1,1
1/20/2025,P-1804A,2975,3V,1,1,1,1,1
1/20/2025,P-1804A,2975,3H,1,1,1,1,1
1/20/2025,P-1804A,2975,4A,1,1,1,1,1
1/20/2025,P-1804A,2975,4V,1,1,1,1,1
1/20/2025,P-1804A,2975,4H,1,1,1,1,1
1/9/2025,P-1804A,2975,1V,1,1,1,1,1
1/9/2025,P-1804A,2975,1H,1,1,1,1,1
1/9/2025,P-1804A,2975,2A,1,1,1,1,1
1/9/2025,P-1804A,2975,2V,1,1,1,1,1
1/9/2025,P-1804A,2975,2H,1,1,1,1,1
1/9/2025,P-1804A,2975,3V,1,1,1,1,1
1/9/2025,P-1804A,2975,3H,1,1,1,1,1
1/9/2025,P-1804A,2975,4A,1,1,1,1,1
1/9/2025,P-1804A,2975,4V,1,1,1,1,1
1/9/2025,P-1804A,2975,4H,1,1,1,1,1
11/6/2025,2-G-7130B,2697,M1H,1,1,1,1,1
11/6/2025,2-G-7130B,2697,M1V,1,1,1,1,1
11/6/2025,2-G-7130B,2697,M2H,1,1,1,1,1
11/6/2025,2-G-7130B,2697,M2V,1,1,1,1,1
11/6/2025,2-G-7130B,2697,M2A,1,1,1,1,1
11/6/2025,2-G-7130B,2697,P3H,1,1,1,1,1
11/6/2025,2-G-7130B,2697,P3V,3,1,1,3,3
11/6/2025,2-G-7130B,2697,P4H,3,1,1,3,3
11/6/2025,2-G-7130B,2697,P4V,3,1,1,3,3
11/6/2025,2-G-7130B,2697,P4A,3,1,1,3,3
1/29/2025,B-1102,994,1A,1,1,1,3,3
1/29/2025,B-1102,994,1V,1,1,1,3,3
1/29/2025,B-1102,994,1H,1,1,1,3,3
1/29/2025,B-1102,994,2A,1,1,1,3,3
1/29/2025,B-1102,994,2V,1,1,1,3,3
1/29/2025,B-1102,994,2H,1,1,1,3,3
1/29/2025,B-1102,994,3A,1,1,1,1,1
1/29/2025,B-1102,994,3V,3,1,1,1,3
1/29/2025,B-1102,994,3H,3,1,1,1,3
1/29/2025,B-1102,994,4A,1,1,1,1,1
1/29/2025,B-1102,994,4V,1,1,1,1,1
1/29/2025,B-1102,994,4H,1,1,1,1,1
1/14/2025,B-1102,994,1A,1,1,1,3,3
1/14/2025,B-1102,994,1V,1,1,1,3,3
1/14/2025,B-1102,994,1H,1,1,1,3,3
1/14/2025,B-1102,994,2A,1,1,1,3,3
1/14/2025,B-1102,994,2V,1,1,1,3,3
1/14/2025,B-1102,994,2H,1,1,1,3,3
1/14/2025,B-1102,994,3A,3,1,1,1,3
1/14/2025,B-1102,994,3V,3,1,1,1,3
1/14/2025,B-1102,994,3H,3,1,1,1,3
1/14/2025,B-1102,994,4A,1,1,1,1,1
1/14/2025,B-1102,994,4V,1,1,1,1,1
1/14/2025,B-1102,994,4H,1,1,1,1,1
1/13/2025,B-1102,994,1A,1,1,1,3,3
1/13/2025,B-1102,994,1V,1,1,1,3,3
1/13/2025,B-1102,994,1H,1,1,1,3,3
1/13/2025,B-1102,994,2A,1,1,1,3,3
1/13/2025,B-1102,994,2V,1,1,1,3,3
1/13/2025,B-1102,994,2H,1,1,1,3,3
1/13/2025,B-1102,994,3A,3,1,1,1,3
1/13/2025,B-1102,994,3V,3,1,1,1,3
1/13/2025,B-1102,994,3H,3,1,1,1,3
1/13/2025,B-1102,994,4A,1,1,1,1,1
1/13/2025,B-1102,994,4V,1,1,1,1,1
1/13/2025,B-1102,994,4H,1,1,1,1,1
1/31/2025,B-1102,994,1A,1,1,1,3,3
1/31/2025,B-1102,994,1V,1,1,1,3,3
1/31/2025,B-1102,994,1H,1,1,1,3,3
1/31/2025,B-1102,994,2A,1,1,1,3,3
1/31/2025,B-1102,994,2V,1,1,1,3,3
1/31/2025,B-1102,994,2H,1,1,1,3,3
1/31/2025,B-1102,994,3A,3,1,1,1,3
1/31/2025,B-1102,994,3V,3,1,1,1,3
1/31/2025,B-1102,994,3H,3,1,1,1,3
1/31/2025,B-1102,994,4A,1,1,1,1,1
1/31/2025,B-1102,994,4V,3,1,1,1,3
1/31/2025,B-1102,994,4H,1,1,1,1,1
