date,machine,Bearing No.,Shaft Speed of Motor (RPM),point,BPFO (Y9),BPFI (Y10),FTF (Y11),BSF (Y12),Severity of bearing defect (Y13)
2025-08-13,P-2425B,6309/C3,2920,M2H,1,1,1,1,1.0
2025-08-13,P-2425B,6309/C3,2920,M2V,1,1,1,1,1.0
2025-08-13,P-2425B,6309/C3,2920,M2A,1,1,1,1,1.0
2025-08-13,P-2425B,6209,2920,P1H,1,1,1,1,1.0
2025-08-13,P-2425B,6209,2920,P1V,1,1,1,1,1.0
2025-08-13,P-2425B,6209,2920,P1A,1,1,1,1,1.0
2025-08-13,P-2425B,6209,2920,P2H,1,1,1,1,1.0
2025-08-13,P-2425B,6209,2920,P2V,1,1,1,1,1.0
2025-08-13,P-2425B,6209,2920,P2A,1,1,1,1,1.0
2025-04-22,P-2425B,6309/C3,2920,M1H,1,1,1,1,1.0
2025-04-22,P-2425B,6309/C3,2920,M1V,1,1,1,1,1.0
2025-04-22,P-2425B,6309/C3,2920,M1A,1,1,1,1,1.0
2025-04-22,P-2425B,6309/C3,2920,M2H,1,1,1,1,1.0
2025-04-22,P-2425B,6309/C3,2920,M2V,1,1,1,1,1.0
2025-04-22,P-2425B,6309/C3,2920,M2A,1,1,1,1,1.0
2025-04-22,P-2425B,6209,2920,P1H,1,1,1,1,1.0
2025-04-22,P-2425B,6209,2920,P1V,1,1,1,1,1.0
2025-04-22,P-2425B,6209,2920,P1A,1,1,1,1,1.0
2025-04-22,P-2425B,6209,2920,P2H,1,1,1,1,1.0
2025-04-22,P-2425B,6209,2920,P2V,1,1,1,1,1.0
2025-04-22,P-2425B,6209,2920,P2A,1,1,1,1,1.0
2024-12-17,P-2425B,6309/C3,2920,M1H,1,1,1,1,1.0
2024-12-17,P-2425B,6309/C3,2920,M1V,1,1,1,1,1.0
2024-12-17,P-2425B,6309/C3,2920,M2H,1,1,1,1,1.0
2024-12-17,P-2425B,6309/C3,2920,M2V,1,1,1,1,1.0
2024-12-17,P-2425B,6309/C3,2920,M2A,1,1,1,1,1.0
2024-12-17,P-2425B,6209,2920,P1H,1,1,1,1,1.0
2024-12-17,P-2425B,6209,2920,P1V,1,1,1,1,1.0
2024-12-17,P-2425B,6209,2920,P2H,1,1,1,1,1.0
2024-12-17,P-2425B,6209,2920,P2V,1,1,1,1,1.0
2024-12-17,P-2425B,6209,2920,P2A,1,1,1,1,1.0
2024-08-16,P-2425B,6309/C3,2920,M1H,1,1,1,1,1.0
2024-08-16,P-2425B,6309/C3,2920,M1V,1,1,1,1,1.0
2024-08-16,P-2425B,6309/C3,2920,M1A,1,1,1,1,1.0
2024-08-16,P-2425B,6309/C3,2920,M2H,1,1,1,1,1.0
2024-08-16,P-2425B,6309/C3,2920,M2V,1,1,1,1,1.0
2024-08-16,P-2425B,6309/C3,2920,M2A,1,1,1,1,1.0
2024-08-16,P-2425B,6209,2920,P1H,1,1,1,1,1.0
2024-08-16,P-2425B,6209,2920,P1V,1,1,1,1,1.0
2024-08-16,P-2425B,6209,2920,P1A,1,1,1,1,1.0
2024-08-16,P-2425B,6209,2920,P2H,1,1,1,1,1.0
2024-08-16,P-2425B,6209,2920,P2V,1,1,1,1,1.0
2024-08-16,P-2425B,6209,2920,P2A,1,1,1,1,1.0
2024-09-19,2200P039,6208DDUC3,2926,M1H,1,1,1,1,1.0
2024-09-19,2200P039,6208DDUC3,2926,M1V,1,1,1,1,1.0
2024-09-19,2200P039,6208DDUC3,2926,M1A,,,,,
2024-09-19,2200P039,6208DDUC3,2926,M2H,1,1,1,1,1.0
2024-09-19,2200P039,6208DDUC3,2926,M2V,1,1,1,1,1.0
2024-09-19,2200P039,6208DDUC3,2926,M2A,1,1,1,1,1.0
2024-09-19,2200P039,6307 C3,2926,P1H,1,1,1,2,2.0
2024-09-19,2200P039,6307 C3,2926,P1V,1,1,1,2,2.0
2024-09-19,2200P039,6307 C3,2926,P1A,,,,,
2024-09-19,2200P039,3307A C3,2926,P2H,1,1,1,1,1.0
2024-09-19,2200P039,3307A C3,2926,P2V,1,1,1,1,1.0
2024-09-19,2200P039,3307A C3,2926,P2A,1,1,1,1,1.0
2022-03-16,2200P039,6208DDUC3,2934,M1H,1,1,1,1,1.0
2022-03-16,2200P039,6208DDUC3,2934,M1V,1,1,1,1,1.0
2022-03-16,2200P039,6208DDUC3,2934,M1A,,,,,
2022-03-16,2200P039,6208DDUC3,2934,M2H,1,1,1,1,1.0
2022-03-16,2200P039,6208DDUC3,2934,M2V,1,1,1,1,1.0
2022-03-16,2200P039,6208DDUC3,2934,M2A,1,1,1,1,1.0
2022-03-16,2200P039,6307 C3,2934,P1H,1,1,1,2,2.0
2022-03-16,2200P039,6307 C3,2934,P1V,1,1,1,2,2.0
2022-03-16,2200P039,6307 C3,2934,P1A,,,,,
2022-03-16,2200P039,3307A C3,2934,P2H,1,1,1,1,1.0
2022-03-16,2200P039,3307A C3,2934,P2V,1,1,1,1,1.0
2022-03-16,2200P039,3307A C3,2934,P2A,1,1,1,1,1.0
2022-01-15,2200P039,6208DDUC3,2934,M1H,1,1,1,1,1.0
2022-01-15,2200P039,6208DDUC3,2934,M1V,1,1,1,1,1.0
2022-01-15,2200P039,6208DDUC3,2934,M1A,,,,,
2022-01-15,2200P039,6208DDUC3,2934,M2H,1,1,1,1,1.0
2022-01-15,2200P039,6208DDUC3,2934,M2V,1,1,1,1,1.0
2022-01-15,2200P039,6208DDUC3,2934,M2A,1,1,1,1,1.0
2022-01-15,2200P039,6307 C3,2934,P1H,1,1,1,2,2.0
2022-01-15,2200P039,6307 C3,2934,P1V,1,1,1,2,2.0
2022-01-15,2200P039,6307 C3,2934,P1A,,,,,
2022-01-15,2200P039,3307A C3,2934,P2H,1,1,1,1,1.0
2022-01-15,2200P039,3307A C3,2934,P2V,1,1,1,1,1.0
2022-01-15,2200P039,3307A C3,2934,P2A,1,1,1,1,1.0
2021-11-10,2200P039,6208DDUC3,2934,M1H,1,1,1,1,1.0
2021-11-10,2200P039,6208DDUC3,2934,M1V,1,1,1,1,1.0
2021-11-10,2200P039,6208DDUC3,2934,M1A,,,,,
2021-11-10,2200P039,6208DDUC3,2934,M2H,1,1,1,1,1.0
2021-11-10,2200P039,6208DDUC3,2934,M2V,1,1,1,1,1.0
2021-11-10,2200P039,6208DDUC3,2934,M2A,1,1,1,1,1.0
2021-11-10,2200P039,6307 C3,2934,P1H,1,1,1,2,2.0
2021-11-10,2200P039,6307 C3,2934,P1V,1,1,1,2,2.0
2021-11-10,2200P039,6307 C3,2934,P1A,,,,,
2021-11-10,2200P039,3307A C3,2934,P2H,1,1,1,1,1.0
2021-11-10,2200P039,3307A C3,2934,P2V,1,1,1,1,1.0
2021-11-10,2200P039,3307A C3,2934,P2A,1,1,1,1,1.0
2025-08-22,K-201C-P01A,6206-2Z/C3,1467,M1H,2,1,1,2,2.0
2025-08-22,K-201C-P01A,6206-2Z/C3,1467,M1V,2,1,1,2,2.0
2025-08-22,K-201C-P01A,6206-2Z/C3,1467,M1A,2,1,1,2,2.0
2025-08-22,K-201C-P01A,6206-2Z/C3,1467,M2H,2,1,1,2,2.0
2025-08-22,K-201C-P01A,6206-2Z/C3,1467,M2V,2,1,1,2,2.0
2025-08-22,K-201C-P01A,6206-2Z/C3,1467,M2A,2,1,1,2,2.0
2025-08-22,K-201C-P01A,,1467,P1H,1,1,1,1,1.0
2025-08-22,K-201C-P01A,,1467,P1V,1,1,1,1,1.0
2025-08-22,K-201C-P01A,,1467,P1A,1,1,1,1,1.0
2025-08-22,K-201C-P01A,,1467,P2H,1,1,1,1,1.0
2025-08-22,K-201C-P01A,,1467,P2V,1,1,1,1,1.0
2025-08-22,K-201C-P01A,,1467,P2A,1,1,1,1,1.0
2025-11-27,P-1104A,6219C3,2982,M1H,1,1,1,1,1.0
2025-11-27,P-1104A,6219C3,2982,M1V,1,1,1,1,1.0
2025-11-27,P-1104A,6219C3,2982,M1A,1,1,1,1,1.0
2025-11-27,P-1104A,6219C3,2982,M2H,2,1,1,1,2.0
2025-11-27,P-1104A,6219C3,2982,M2V,2,1,1,1,2.0
2025-11-27,P-1104A,6219C3,2982,M2A,2,1,1,1,2.0
2025-11-27,P-1104A,NU310C3,2982,P1H,1,1,1,1,1.0
2025-11-27,P-1104A,NU310C3,2982,P1V,1,1,1,1,1.0
2025-11-27,P-1104A,NU310C3,2982,P1A,1,1,1,1,1.0
2025-11-27,P-1104A,7309,2982,P2H,1,1,1,1,1.0
2025-11-27,P-1104A,7309,2982,P2V,1,1,1,1,1.0
2025-11-27,P-1104A,7309,2982,P2A,1,1,1,1,1.0
2025-11-03,P-1104A,6219C3,2982,M1H,1,1,1,1,1.0
2025-11-03,P-1104A,6219C3,2982,M1V,1,1,1,1,1.0
2025-11-03,P-1104A,6219C3,2982,M1A,1,1,1,1,1.0
2025-11-03,P-1104A,6219C3,2982,M2H,2,1,1,1,2.0
2025-11-03,P-1104A,6219C3,2982,M2V,2,1,1,1,2.0
2025-11-03,P-1104A,6219C3,2982,M2A,2,1,1,1,2.0
2025-11-03,P-1104A,NU310C3,2982,P1H,1,1,1,1,1.0
2025-11-03,P-1104A,NU310C3,2982,P1V,1,1,1,1,1.0
2025-11-03,P-1104A,NU310C3,2982,P1A,1,1,1,1,1.0
2025-11-03,P-1104A,7309,2982,P2H,1,1,1,1,1.0
2025-11-03,P-1104A,7309,2982,P2V,1,1,1,1,1.0
2025-11-03,P-1104A,7309,2982,P2A,1,1,1,1,1.0
2025-05-22,P-6113A,6319C3,1488,M1H,1,1,1,1,1.0
2025-05-22,P-6113A,6319C3,1488,M1V,1,1,1,1,1.0
2025-05-22,P-6113A,6319C3,1488,M1A,1,1,1,1,1.0
2025-05-22,P-6113A,6319C3,1488,M2H,1,1,1,1,1.0
2025-05-22,P-6113A,6319C3,1488,M2V,1,1,1,1,1.0
2025-05-22,P-6113A,6319C3,1488,M2A,1,1,1,1,1.0
2025-05-22,P-6113A,3313A,1488,P1H,1,1,2,2,2.0
2025-05-22,P-6113A,3313A,1488,P1V,1,1,2,2,2.0
2025-05-22,P-6113A,3313A,1488,P1A,1,1,2,2,2.0
2025-05-22,P-6113A,6313-C3,1488,P2H,1,1,1,1,1.0
2025-05-22,P-6113A,6313-C3,1488,P2V,1,1,1,1,1.0
2025-05-22,P-6113A,6313-C3,1488,P2A,1,1,1,1,1.0
2025-03-04,P-6113A,6319C3,1488,M1H,1,1,1,1,1.0
2025-03-04,P-6113A,6319C3,1488,M1V,1,1,1,1,1.0
2025-03-04,P-6113A,6319C3,1488,M1A,1,1,1,1,1.0
2025-03-04,P-6113A,6319C3,1488,M2H,1,1,1,1,1.0
2025-03-04,P-6113A,6319C3,1488,M2V,1,1,1,1,1.0
2025-03-04,P-6113A,6319C3,1488,M2A,1,1,1,1,1.0
2025-03-04,P-6113A,3313A,1488,P1H,1,1,2,2,2.0
2025-03-04,P-6113A,3313A,1488,P1V,1,1,2,2,2.0
2025-03-04,P-6113A,3313A,1488,P1A,1,1,2,2,2.0
2025-03-04,P-6113A,6313-C3,1488,P2H,1,1,1,1,1.0
2025-03-04,P-6113A,6313-C3,1488,P2V,1,1,1,1,1.0
2025-03-04,P-6113A,6313-C3,1488,P2A,1,1,1,1,1.0
2025-11-07,P-6113A,6319C3,1488,M1H,1,1,1,1,1.0
2025-11-07,P-6113A,6319C3,1488,M1V,1,1,1,1,1.0
2025-11-07,P-6113A,6319C3,1488,M1A,1,1,1,1,1.0
2025-11-07,P-6113A,6319C3,1488,M2H,1,1,1,1,1.0
2025-11-07,P-6113A,6319C3,1488,M2V,1,1,1,1,1.0
2025-11-07,P-6113A,6319C3,1488,M2A,1,1,1,1,1.0
2025-11-07,P-6113A,3313A,1488,P1H,1,1,2,2,2.0
2025-11-07,P-6113A,3313A,1488,P1V,1,1,2,2,2.0
2025-11-07,P-6113A,3313A,1488,P1A,1,1,2,2,2.0
2025-11-07,P-6113A,6313-C3,1488,P2H,1,1,1,1,1.0
2025-11-07,P-6113A,6313-C3,1488,P2V,1,1,1,1,1.0
2025-11-07,P-6113A,6313-C3,1488,P2A,1,1,1,1,1.0
2026-01-08,2-G-9107B ,6324/C3,746,M1H,1,3,1,1,3.0
2026-01-08,2-G-9107B ,6324/C3,746,M1V,1,3,1,1,3.0
2026-01-08,2-G-9107B ,6324/C3,746,M1A,1,3,1,1,3.0
2026-01-08,2-G-9107B ,6326/C3,746,M2H,1,3,1,1,3.0
2026-01-08,2-G-9107B ,6326/C3,746,M2V,1,3,1,1,3.0
2026-01-08,2-G-9107B ,6326/C3,746,M2A,1,3,1,1,3.0
2026-01-08,2-G-9107B ,,746,P1H,1,1,1,1,1.0
2026-01-08,2-G-9107B ,,746,P1V,1,1,1,1,1.0
2026-01-08,2-G-9107B ,,746,P1A,1,1,1,1,1.0
2026-01-08,2-G-9107B ,,746,P2H,1,1,1,1,1.0
2026-01-08,2-G-9107B ,,746,P2V,1,1,1,1,1.0
2026-01-08,2-G-9107B ,,746,P2A,1,1,1,1,1.0
2026-01-14,2-G-9107B ,6324/C3,746,M1H,1,3,1,1,3.0
2026-01-14,2-G-9107B ,6324/C3,746,M1V,1,3,1,1,3.0
2026-01-14,2-G-9107B ,6324/C3,746,M1A,1,3,1,1,3.0
2026-01-14,2-G-9107B ,6326/C3,746,M2H,1,3,1,1,3.0
2026-01-14,2-G-9107B ,6326/C3,746,M2V,1,3,1,1,3.0
2026-01-14,2-G-9107B ,6326/C3,746,M2A,1,3,1,1,3.0
2026-01-14,2-G-9107B ,,746,P1H,1,1,1,1,1.0
2026-01-14,2-G-9107B ,,746,P1V,1,1,1,1,1.0
2026-01-14,2-G-9107B ,,746,P1A,1,1,1,1,1.0
2026-01-14,2-G-9107B ,,746,P2H,1,1,1,1,1.0
2026-01-14,2-G-9107B ,,746,P2V,1,1,1,1,1.0
2026-01-14,2-G-9107B ,,746,P2A,1,1,1,1,1.0
2025-12-10,0520P03,6217/C3,1340 (VSD),M1H,1,3,1,1,3.0
2025-12-10,0520P03,6217/C3,1340 (VSD),M1V,1,3,1,1,3.0
2025-12-10,0520P03,6217/C3,1340 (VSD),M1A,,,,,
2025-12-10,0520P03,6217/C3,1340 (VSD),M2H,1,1,1,1,1.0
2025-12-10,0520P03,6217/C3,1340 (VSD),M2V,1,1,1,1,1.0
2025-12-10,0520P03,6217/C3,1340 (VSD),M2A,1,1,1,1,1.0
2025-12-10,0520P03,,1340 (VSD),P1H,1,1,1,1,1.0
2025-12-10,0520P03,,1340 (VSD),P1V,1,1,1,1,1.0
2025-12-10,0520P03,,1340 (VSD),P1A,1,1,1,1,1.0
2025-12-10,0520P03,,1340 (VSD),P2H,1,1,1,1,1.0
2025-12-10,0520P03,,1340 (VSD),P2V,1,1,1,1,1.0
2025-12-10,0520P03,,1340 (VSD),P2A,1,1,1,1,1.0
2025-10-30,0520P03,6217/C3,1340 (VSD),M1H,1,3,1,1,3.0
2025-10-30,0520P03,6217/C3,1340 (VSD),M1V,1,3,1,1,3.0
2025-10-30,0520P03,6217/C3,1340 (VSD),M1A,,,,,
2025-10-30,0520P03,6217/C3,1340 (VSD),M2H,1,1,1,1,1.0
2025-10-30,0520P03,6217/C3,1340 (VSD),M2V,1,1,1,1,1.0
2025-10-30,0520P03,6217/C3,1340 (VSD),M2A,1,1,1,1,1.0
2025-10-30,0520P03,,1340 (VSD),P1H,1,1,1,1,1.0
2025-10-30,0520P03,,1340 (VSD),P1V,1,1,1,1,1.0
2025-10-30,0520P03,,1340 (VSD),P1A,1,1,1,1,1.0
2025-10-30,0520P03,,1340 (VSD),P2H,1,1,1,1,1.0
2025-10-30,0520P03,,1340 (VSD),P2V,1,1,1,1,1.0
2025-10-30,0520P03,,1340 (VSD),P2A,1,1,1,1,1.0
2025-06-25,0520P03,6217/C3,1475 (VSD),M1H,1,3,1,1,3.0
2025-06-25,0520P03,6217/C3,1475 (VSD),M1V,1,3,1,1,3.0
2025-06-25,0520P03,6217/C3,1475 (VSD),M1A,,,,,
2025-06-25,0520P03,6217/C3,1475 (VSD),M2H,1,1,1,1,1.0
2025-06-25,0520P03,6217/C3,1475 (VSD),M2V,1,1,1,1,1.0
2025-06-25,0520P03,6217/C3,1475 (VSD),M2A,1,1,1,1,1.0
2025-06-25,0520P03,,1475 (VSD),P1H,1,1,1,1,1.0
2025-06-25,0520P03,,1475 (VSD),P1V,1,1,1,1,1.0
2025-06-25,0520P03,,1475 (VSD),P1A,1,1,1,1,1.0
2025-06-25,0520P03,,1475 (VSD),P2H,1,1,1,1,1.0
2025-06-25,0520P03,,1475 (VSD),P2V,1,1,1,1,1.0
2025-06-25,0520P03,,1475 (VSD),P2A,1,1,1,1,1.0
2025-05-28,2200P039,6208DDUC3,2934,M1H,1,1,1,1,1.0
2025-05-28,2200P039,6208DDUC3,2934,M1V,1,1,1,1,1.0
2025-05-28,2200P039,6208DDUC3,2934,M1A,,,,,
2025-05-28,2200P039,6208DDUC3,2934,M2H,1,1,1,1,1.0
2025-05-28,2200P039,6208DDUC3,2934,M2V,1,1,1,1,1.0
2025-05-28,2200P039,6208DDUC3,2934,M2A,1,1,1,1,1.0
2025-05-28,2200P039,6307 C3,2934,P1H,1,1,1,3,3.0
2025-05-28,2200P039,6307 C3,2934,P1V,1,1,1,3,3.0
2025-05-28,2200P039,6307 C3,2934,P1A,,,,,
2025-05-28,2200P039,3307A C3,2934,P2H,1,1,1,1,1.0
2025-05-28,2200P039,3307A C3,2934,P2V,1,1,1,1,1.0
2025-05-28,2200P039,3307A C3,2934,P2A,1,1,1,1,1.0
2024-02-20,G-200A,6208-2Z/C3,1453,M1H,3,1,1,1,3.0
2024-02-20,G-200A,6208-2Z/C3,1453,M1V,3,1,1,1,3.0
2024-02-20,G-200A,6208-2Z/C3,1453,M1A,3,1,1,1,3.0
2024-02-20,G-200A,6208-2Z/C3,1453,M2H,3,1,1,1,3.0
2024-02-20,G-200A,6208-2Z/C3,1453,M2V,3,1,1,1,3.0
2024-02-20,G-200A,6208-2Z/C3,1453,M2A,3,1,1,1,3.0
2024-02-20,G-200A,,1453,P1H,1,1,1,1,1.0
2024-02-20,G-200A,,1453,P1V,1,1,1,1,1.0
2024-02-20,G-200A,,1453,P1A,1,1,1,1,1.0
2024-02-20,G-200A,,1453,P2H,1,1,1,1,1.0
2024-02-20,G-200A,,1453,P2V,1,1,1,1,1.0
2024-02-20,G-200A,,1453,P2A,1,1,1,1,1.0
2023-10-05,G-200A,6208-2Z/C3,1453,M1H,3,1,1,1,3.0
2023-10-05,G-200A,6208-2Z/C3,1453,M1V,3,1,1,1,3.0
2023-10-05,G-200A,6208-2Z/C3,1453,M1A,3,1,1,1,3.0
2023-10-05,G-200A,6208-2Z/C3,1453,M2H,3,1,1,1,3.0
2023-10-05,G-200A,6208-2Z/C3,1453,M2V,3,1,1,1,3.0
2023-10-05,G-200A,6208-2Z/C3,1453,M2A,3,1,1,1,3.0
2023-10-05,G-200A,,1453,P1H,1,1,1,1,1.0
2023-10-05,G-200A,,1453,P1V,1,1,1,1,1.0
2023-10-05,G-200A,,1453,P1A,1,1,1,1,1.0
2023-10-05,G-200A,,1453,P2H,1,1,1,1,1.0
2023-10-05,G-200A,,1453,P2V,1,1,1,1,1.0
2023-10-05,G-200A,,1453,P2A,1,1,1,1,1.0
2025-04-21,K-201C-P01A,6206-2Z/C3,1467,M1H,2,1,1,4,4.0
2025-04-21,K-201C-P01A,6206-2Z/C3,1467,M1V,2,1,1,4,4.0
2025-04-21,K-201C-P01A,6206-2Z/C3,1467,M1A,2,1,1,4,4.0
2025-04-21,K-201C-P01A,6206-2Z/C3,1467,M2H,2,1,1,4,4.0
2025-04-21,K-201C-P01A,6206-2Z/C3,1467,M2V,2,1,1,4,4.0
2025-04-21,K-201C-P01A,6206-2Z/C3,1467,M2A,2,1,1,4,4.0
2025-04-21,K-201C-P01A,,1467,P1H,1,1,1,1,1.0
2025-04-21,K-201C-P01A,,1467,P1V,1,1,1,1,1.0
2025-04-21,K-201C-P01A,,1467,P1A,1,1,1,1,1.0
2025-04-21,K-201C-P01A,,1467,P2H,1,1,1,1,1.0
2025-04-21,K-201C-P01A,,1467,P2V,1,1,1,1,1.0
2025-04-21,K-201C-P01A,,1467,P2A,1,1,1,1,1.0
2025-10-16,P-1303A,6213 C3 ,2981,M1H,1,1,1,1,1.0
2025-10-16,P-1303A,6213 C3 ,2981,M1V,1,1,1,1,1.0
2025-10-16,P-1303A,6213 C3 ,2981,M1A,1,1,1,1,1.0
2025-10-16,P-1303A,6213 C3 ,2981,M2H,1,1,1,1,1.0
2025-10-16,P-1303A,6213 C3 ,2981,M2V,1,1,1,1,1.0
2025-10-16,P-1303A,6213 C3 ,2981,M2A,1,1,1,1,1.0
2025-10-16,P-1303A,7311 BECB,2981,P1H,3,3,1,1,3.0
2025-10-16,P-1303A,7311 BECB,2981,P1V,3,3,1,1,3.0
2025-10-16,P-1303A,7311 BECB,2981,P1A,3,3,1,1,3.0
2025-10-16,P-1303A,NU 213 C3,2981,P2H,1,1,1,1,1.0
2025-10-16,P-1303A,NU 213 C3,2981,P2V,1,1,1,1,1.0
2025-10-16,P-1303A,NU 213 C3,2981,P2A,1,1,1,1,1.0
2025-09-10,P-1303A,6213 C3 ,2981,M1H,1,1,1,1,1.0
2025-09-10,P-1303A,6213 C3 ,2981,M1V,1,1,1,1,1.0
2025-09-10,P-1303A,6213 C3 ,2981,M1A,1,1,1,1,1.0
2025-09-10,P-1303A,6213 C3 ,2981,M2H,1,1,1,1,1.0
2025-09-10,P-1303A,6213 C3 ,2981,M2V,1,1,1,1,1.0
2025-09-10,P-1303A,6213 C3 ,2981,M2A,1,1,1,1,1.0
2025-09-10,P-1303A,7311 BECB,2981,P1H,3,3,1,1,3.0
2025-09-10,P-1303A,7311 BECB,2981,P1V,3,3,1,1,3.0
2025-09-10,P-1303A,7311 BECB,2981,P1A,3,3,1,1,3.0
2025-09-10,P-1303A,NU 213 C3,2981,P2H,1,1,1,1,1.0
2025-09-10,P-1303A,NU 213 C3,2981,P2V,1,1,1,1,1.0
2025-09-10,P-1303A,NU 213 C3,2981,P2A,1,1,1,1,1.0
2025-09-11,P-1402A,6209 2Z C3  ,2940,M1H,3,1,1,1,3.0
2025-09-11,P-1402A,6209 2Z C3  ,2940,M1V,3,1,1,1,3.0
2025-09-11,P-1402A,6209 2Z C3  ,2940,M1A,3,1,1,1,3.0
2025-09-11,P-1402A,6209 2Z C3  ,2940,M2H,3,1,1,1,3.0
2025-09-11,P-1402A,6209 2Z C3  ,2940,M2V,3,1,1,1,3.0
2025-09-11,P-1402A,6209 2Z C3  ,2940,M2A,3,1,1,1,3.0
2025-09-11,P-1402A,,2940,P1H,1,1,1,1,1.0
2025-09-11,P-1402A,,2940,P1V,1,1,1,1,1.0
2025-09-11,P-1402A,,2940,P1A,1,1,1,1,1.0
2025-09-11,P-1402A,,2940,P2H,1,1,1,1,1.0
2025-09-11,P-1402A,,2940,P2V,1,1,1,1,1.0
2025-09-11,P-1402A,,2940,P2A,1,1,1,1,1.0
2025-10-08,P-2112A,6316C3,2972,M1H,1,1,1,1,1.0
2025-10-08,P-2112A,6316C3,2972,M1V,1,1,1,1,1.0
2025-10-08,P-2112A,6316C3,2972,M1A,1,1,1,1,1.0
2025-10-08,P-2112A,6316C3,2972,M2H,1,1,1,1,1.0
2025-10-08,P-2112A,6316C3,2972,M2V,1,1,1,1,1.0
2025-10-08,P-2112A,6316C3,2972,M2A,1,1,1,1,1.0
2025-10-08,P-2112A,7315 BECBM,2972,P1H,1,1,1,1,1.0
2025-10-08,P-2112A,7315 BECBM,2972,P1V,1,1,1,1,1.0
2025-10-08,P-2112A,7315 BECBM,2972,P1A,1,1,1,1,1.0
2025-10-08,P-2112A,NU316E,2972,P2H,1,1,3,1,3.0
2025-10-08,P-2112A,NU316E,2972,P2V,1,1,3,1,3.0
2025-10-08,P-2112A,NU316E,2972,P2A,1,1,3,1,3.0
2025-09-23,P-2112A,6316C3,2972,M1H,1,1,1,1,1.0
2025-09-23,P-2112A,6316C3,2972,M1V,1,1,1,1,1.0
2025-09-23,P-2112A,6316C3,2972,M1A,1,1,1,1,1.0
2025-09-23,P-2112A,6316C3,2972,M2H,1,1,1,1,1.0
2025-09-23,P-2112A,6316C3,2972,M2V,1,1,1,1,1.0
2025-09-23,P-2112A,6316C3,2972,M2A,1,1,1,1,1.0
2025-09-23,P-2112A,7315 BECBM,2972,P1H,1,1,1,1,1.0
2025-09-23,P-2112A,7315 BECBM,2972,P1V,1,1,1,1,1.0
2025-09-23,P-2112A,7315 BECBM,2972,P1A,1,1,1,1,1.0
2025-09-23,P-2112A,NU316E,2972,P2H,1,1,3,1,3.0
2025-09-23,P-2112A,NU316E,2972,P2V,1,1,3,1,3.0
2025-09-23,P-2112A,NU316E,2972,P2A,1,1,3,1,3.0
2025-09-17,P-2112A,6316C3,2972,M1H,1,1,1,1,1.0
2025-09-17,P-2112A,6316C3,2972,M1V,1,1,1,1,1.0
2025-09-17,P-2112A,6316C3,2972,M1A,1,1,1,1,1.0
2025-09-17,P-2112A,6316C3,2972,M2H,1,1,1,1,1.0
2025-09-17,P-2112A,6316C3,2972,M2V,1,1,1,1,1.0
2025-09-17,P-2112A,6316C3,2972,M2A,1,1,1,1,1.0
2025-09-17,P-2112A,7315 BECBM,2972,P1H,1,1,1,1,1.0
2025-09-17,P-2112A,7315 BECBM,2972,P1V,1,1,1,1,1.0
2025-09-17,P-2112A,7315 BECBM,2972,P1A,1,1,1,1,1.0
2025-09-17,P-2112A,NU316E,2972,P2H,1,1,3,1,3.0
2025-09-17,P-2112A,NU316E,2972,P2V,1,1,3,1,3.0
2025-09-17,P-2112A,NU316E,2972,P2A,1,1,3,1,3.0
2025-08-11,P-2113B,6310/C3,2978,M1H,1,1,1,1,1.0
2025-08-11,P-2113B,6310/C3,2978,M1V,1,1,1,1,1.0
2025-08-11,P-2113B,6310/C3,2978,M1A,1,1,1,1,1.0
2025-08-11,P-2113B,6310/C3,2978,M2H,3,1,1,1,3.0
2025-08-11,P-2113B,6310/C3,2978,M2V,3,1,1,1,3.0
2025-08-11,P-2113B,6310/C3,2978,M2A,3,1,1,1,3.0
2025-08-11,P-2113B,6214,2978,P1H,1,3,1,1,3.0
2025-08-11,P-2113B,6214,2978,P1V,1,3,1,1,3.0
2025-08-11,P-2113B,6214,2978,P1A,1,3,1,1,3.0
2025-08-11,P-2113B,6215,2978,P2H,1,3,1,1,3.0
2025-08-11,P-2113B,6215,2978,P2V,1,3,1,1,3.0
2025-08-11,P-2113B,6215,2978,P2A,1,3,1,1,3.0
2025-07-23,P-2113B,6310/C3,2978,M1H,1,1,1,1,1.0
2025-07-23,P-2113B,6310/C3,2978,M1V,1,1,1,1,1.0
2025-07-23,P-2113B,6310/C3,2978,M1A,1,1,1,1,1.0
2025-07-23,P-2113B,6310/C3,2978,M2H,3,1,1,1,3.0
2025-07-23,P-2113B,6310/C3,2978,M2V,3,1,1,1,3.0
2025-07-23,P-2113B,6310/C3,2978,M2A,3,1,1,1,3.0
2025-07-23,P-2113B,6214,2978,P1H,1,3,1,1,3.0
2025-07-23,P-2113B,6214,2978,P1V,1,3,1,1,3.0
2025-07-23,P-2113B,6214,2978,P1A,1,3,1,1,3.0
2025-07-23,P-2113B,6215,2978,P2H,1,3,1,1,3.0
2025-07-23,P-2113B,6215,2978,P2V,1,3,1,1,3.0
2025-07-23,P-2113B,6215,2978,P2A,1,3,1,1,3.0
2025-04-22,P-2113B,6310/C3,2978,M1H,1,1,1,1,1.0
2025-04-22,P-2113B,6310/C3,2978,M1V,1,1,1,1,1.0
2025-04-22,P-2113B,6310/C3,2978,M1A,1,1,1,1,1.0
